deal_id,client_id,client_segment,product_type,currency_pair,buy_sell,notional,exchange_rate,market_rate_date,request_channel,request_time,quote_time,client_accept_time,limit_check_time,trade_capture_time,confirmation_time,settlement_time,deal_status,manual_processing_flag,manual_steps_count,rework_count,exception_type,rejection_reason,sla_minutes,sla_breach
FXS-0006517,C00030,sme,FX Spot,EUR/SGD,buy,135800.0,1.6132,2017-09-05,e_fx_portal,2017-09-05 10:44:00,2017-09-05 10:45:50,2017-09-05 10:52:46,2017-09-05 10:59:07,2017-09-05 11:03:53,2017-09-05 11:10:19,2017-09-05 11:26:45,settled,False,0,0,none,none,360,False
FXS-0006518,C00635,mid_corporate,FX Spot,EUR/SGD,buy,861000.0,1.47477,2023-08-17,e_fx_portal,2023-08-17 13:39:00,2023-08-17 13:40:43,2023-08-17 13:50:12,2023-08-17 14:23:07,2023-08-17 14:31:48,2023-08-17 14:37:35,2023-08-17 15:33:49,settled,False,0,0,none,none,240,False
FXS-0006519,C00528,large_corporate,FX Spot,EUR/USD,sell,14970000.0,1.06245,2015-12-01,email,2015-12-01 09:56:00,2015-12-01 10:03:40,2015-12-01 10:17:26,2015-12-01 10:25:01,2015-12-01 11:02:21,2015-12-01 11:12:40,2015-12-01 11:31:47,settled,True,6,0,none,none,180,False
FXS-0006520,C00355,mid_corporate,FX Spot,EUR/HKD,sell,269000.0,10.2998,2009-03-27,messenger,2009-03-27 08:25:00,2009-03-27 08:36:18,2009-03-27 09:02:21,2009-03-27 09:57:46,2009-03-27 10:07:36,2009-03-27 10:21:12,2009-03-27 10:54:53,settled,True,4,0,limit_delay,none,240,False
FXS-0006521,C00850,mid_corporate,FX Spot,EUR/JPY,sell,1393000.0,122.13,2011-04-11,messenger,2011-04-11 08:02:00,2011-04-11 08:17:41,2011-04-11 08:32:26,2011-04-11 09:20:30,2011-04-11 09:22:25,2011-04-11 09:51:29,2011-04-11 09:58:11,settled,False,1,0,limit_delay,none,240,False
FXS-0006522,C00745,large_corporate,FX Spot,EUR/GBP,buy,5850000.0,0.88966,2019-10-01,messenger,2019-10-01 08:47:00,2019-10-01 08:47:42,2019-10-01 08:59:47,2019-10-01 09:01:16,2019-10-01 09:11:25,2019-10-01 09:19:58,2019-10-01 09:48:42,settled,False,0,0,none,none,180,False
FXS-0006523,C00212,sme,FX Spot,EUR/HKD,sell,447650.0,9.6233,2010-06-25,phone,2010-06-25 09:35:00,2010-06-25 09:42:23,2010-06-25 11:08:17,2010-06-25 11:20:32,2010-06-25 11:38:06,2010-06-25 12:34:26,2010-06-25 13:00:03,settled,True,7,0,late_confirmation,none,360,False
FXS-0006524,C00890,large_corporate,FX Spot,EUR/PLN,buy,6252000.0,4.6275,2021-12-20,messenger,2021-12-20 14:57:00,2021-12-20 15:13:05,2021-12-20 15:26:44,2021-12-20 15:40:16,2021-12-20 16:02:59,2021-12-20 16:17:18,2021-12-20 16:31:38,settled,True,3,0,none,none,180,False
FXS-0006525,C00037,sme,FX Spot,EUR/MXN,sell,235900.0,17.939903,2024-03-28,e_fx_portal,2024-03-28 10:58:00,2024-03-28 11:03:49,2024-03-28 11:25:54,2024-03-28 11:30:44,2024-03-28 11:37:37,2024-03-28 11:41:52,2024-03-28 12:46:34,settled,True,6,0,none,none,360,False
FXS-0006526,C00907,financial_institution,FX Spot,EUR/CNY,sell,5392800.0,9.0016,2011-02-18,e_fx_portal,2011-02-18 08:43:00,2011-02-18 08:49:19,2011-02-18 09:01:57,2011-02-18 09:16:58,2011-02-18 09:30:19,2011-02-18 09:42:30,2011-02-18 10:50:24,settled,True,5,0,none,none,150,False
FXS-0006527,C00798,large_corporate,FX Spot,EUR/CHF,buy,2520000.0,1.09671,2021-05-12,phone,2021-05-12 08:08:00,2021-05-12 08:10:59,2021-05-12 10:50:33,2021-05-12 11:11:35,2021-05-12 11:26:25,2021-05-12 13:05:32,2021-05-12 13:41:36,settled,False,1,0,late_confirmation,none,180,True
FXS-0006528,C00680,financial_institution,FX Spot,EUR/NZD,sell,701400.0,1.75616,2023-07-05,e_fx_portal,2023-07-05 12:46:00,2023-07-05 12:49:18,2023-07-05 13:29:48,2023-07-05 13:35:11,2023-07-05 13:39:37,2023-07-05 14:17:00,2023-07-05 15:08:36,settled,False,1,0,none,none,150,False
FXS-0006529,C00084,financial_institution,FX Spot,EUR/CHF,buy,924000.0,0.928148,2025-12-28,e_fx_portal,2025-12-28 16:24:00,2025-12-28 16:26:03,2025-12-28 16:42:48,2025-12-28 16:46:33,2025-12-28 16:51:13,2025-12-28 16:59:06,2025-12-28 17:25:19,settled,False,1,0,none,none,150,False
FXS-0006530,C00440,mid_corporate,FX Spot,EUR/NZD,sell,2454000.0,1.72834,2018-08-20,e_fx_portal,2018-08-20 11:23:00,2018-08-20 11:24:39,2018-08-20 11:58:52,2018-08-20 12:17:31,2018-08-20 13:59:32,2018-08-20 14:26:24,2018-08-20 15:12:26,settled,False,4,2,duplicate_request,none,240,False
FXS-0006531,C00123,mid_corporate,FX Spot,EUR/CZK,sell,430000.0,24.41604,2025-09-11,messenger,2025-09-11 08:38:00,2025-09-11 08:53:44,2025-09-11 08:55:49,2025-09-11 09:09:51,2025-09-11 09:33:11,2025-09-11 09:45:43,2025-09-11 10:18:24,settled,True,6,0,none,none,240,False
FXS-0006532,C00570,large_corporate,FX Spot,EUR/CAD,buy,1506000.0,1.5294,2007-04-12,email,2007-04-12 10:16:00,2007-04-12 10:18:52,2007-04-12 10:24:55,2007-04-12 10:34:42,2007-04-12 10:44:57,2007-04-12 11:26:27,2007-04-12 11:52:00,settled,False,1,0,none,none,180,False
FXS-0006533,C00796,large_corporate,FX Spot,EUR/CAD,buy,5277000.0,1.567513,2025-04-09,e_fx_portal,2025-04-09 12:59:00,2025-04-09 13:18:43,2025-04-09 13:30:30,2025-04-09 13:40:29,2025-04-09 15:08:57,2025-04-09 15:45:06,2025-04-09 16:19:36,settled,True,7,1,none,none,180,True
FXS-0006534,C00420,financial_institution,FX Spot,EUR/PLN,sell,2658600.0,4.51101,2020-03-26,email,2020-03-26 09:53:00,2020-03-26 09:57:43,2020-03-26 10:19:47,2020-03-26 10:21:14,2020-03-26 10:35:42,2020-03-26 11:07:00,2020-03-26 12:00:01,settled,False,0,0,none,none,150,False
FXS-0006535,C00034,large_corporate,FX Spot,EUR/JPY,buy,4956000.0,127.3,2009-01-01,phone,2009-01-01 17:47:00,2009-01-01 17:54:10,2009-01-01 18:06:29,2009-01-01 19:48:48,2009-01-01 19:54:46,2009-01-01 20:05:22,2009-01-01 20:25:16,settled,False,2,0,limit_delay,none,180,False
FXS-0006536,C00191,large_corporate,FX Spot,EUR/GBP,buy,1935000.0,0.69946,2015-08-04,phone,2015-08-04 15:38:00,2015-08-04 15:46:17,2015-08-04 18:21:22,2015-08-04 18:35:24,2015-08-04 18:51:52,2015-08-04 20:17:41,2015-08-04 20:45:48,settled,True,7,0,late_confirmation,none,180,True
FXS-0006537,C00692,mid_corporate,FX Spot,EUR/CAD,sell,223000.0,1.47884,2021-09-29,phone,2021-09-29 11:26:00,2021-09-29 11:32:54,2021-09-29 11:36:47,2021-09-29 11:48:23,2021-09-29 11:57:24,2021-09-29 12:03:22,2021-09-29 13:56:01,settled,True,5,0,none,none,240,False
FXS-0006538,C00709,large_corporate,FX Spot,EUR/NZD,buy,7047000.0,2.0135,2009-12-18,phone,2009-12-18 17:30:00,2009-12-18 17:44:43,2009-12-18 17:55:47,2009-12-18 20:08:18,2009-12-18 20:39:54,2009-12-18 20:43:21,2009-12-18 21:29:42,settled,True,5,0,limit_delay,none,180,True
FXS-0006539,C00089,financial_institution,FX Spot,EUR/JPY,buy,1188600.0,125.755,2019-01-01,email,2019-01-01 11:15:00,2019-01-01 11:24:20,2019-01-01 11:35:10,2019-01-01 11:45:40,2019-01-01 11:48:22,2019-01-01 11:57:46,2019-01-01 12:15:44,settled,False,0,0,none,none,150,False
FXS-0006540,C00242,financial_institution,FX Spot,EUR/CZK,buy,13070400.0,25.365781,2024-10-29,email,2024-10-29 09:24:00,2024-10-29 09:34:29,2024-10-29 10:02:28,2024-10-29 10:06:49,2024-10-29 10:28:12,2024-10-29 10:47:16,2024-10-29 11:13:43,settled,False,2,1,incomplete_ssi,none,150,False
FXS-0006541,C00728,sme,FX Spot,EUR/CNY,sell,493500.0,7.9946,2023-07-21,e_fx_portal,2023-07-21 17:22:00,2023-07-21 17:31:37,2023-07-21 17:42:57,2023-07-21 17:50:10,2023-07-21 18:11:28,2023-07-21 18:13:19,2023-07-21 19:08:42,settled,True,4,0,none,none,360,False
FXS-0006542,C00172,large_corporate,FX Spot,EUR/CAD,sell,1200000.0,1.4013,2011-08-05,email,2011-08-05 17:35:00,2011-08-05 17:40:22,2011-08-05 17:46:35,2011-08-05 17:49:21,2011-08-05 19:03:58,2011-08-05 19:27:34,2011-08-05 19:57:45,settled,False,1,1,none,none,180,False
FXS-0006543,C00599,mid_corporate,FX Spot,EUR/NOK,sell,1445000.0,8.78157,2015-06-24,email,2015-06-24 11:07:00,2015-06-24 11:09:19,2015-06-24 11:27:59,2015-06-24 11:32:07,2015-06-24 11:42:57,2015-06-24 12:07:01,2015-06-24 12:41:32,settled,False,2,0,none,none,240,False
FXS-0006544,C00444,sme,FX Spot,EUR/GBP,sell,149800.0,0.6875,2005-07-14,email,2005-07-14 13:56:00,2005-07-14 14:03:28,2005-07-14 15:18:39,2005-07-14 15:19:27,2005-07-14 15:30:45,2005-07-14 17:57:50,2005-07-14 18:09:59,settled,False,1,0,late_confirmation,none,360,False
FXS-0006545,C00251,mid_corporate,FX Spot,EUR/CHF,buy,303000.0,0.92505,2025-10-18,email,2025-10-18 09:43:00,2025-10-18 09:53:14,2025-10-18 10:03:32,2025-10-18 10:20:04,2025-10-18 11:38:21,2025-10-18 12:00:20,2025-10-18 13:08:18,settled,True,8,1,none,none,240,False
FXS-0006546,C00853,mid_corporate,FX Spot,EUR/DKK,buy,930000.0,7.4369,2021-08-09,email,2021-08-09 14:24:00,2021-08-09 14:27:36,2021-08-09 14:35:34,2021-08-09 14:40:55,2021-08-09 15:14:05,2021-08-09 15:29:39,2021-08-09 15:56:50,settled,False,1,0,none,none,240,False
FXS-0006547,C00668,mid_corporate,FX Spot,EUR/PLN,buy,1785000.0,4.68877,2023-01-09,messenger,2023-01-09 14:54:00,2023-01-09 14:58:14,2023-01-09 15:05:31,2023-01-09 15:10:41,2023-01-09 15:16:30,2023-01-09 15:31:06,2023-01-09 16:50:44,settled,False,2,0,none,none,240,False
FXS-0006548,C00536,mid_corporate,FX Spot,EUR/PLN,buy,1003000.0,4.2918,2018-12-07,phone,2018-12-07 15:05:00,2018-12-07 15:12:53,2018-12-07 15:37:09,2018-12-07 15:47:47,2018-12-07 16:24:24,2018-12-07 16:32:59,2018-12-07 16:55:44,settled,True,7,2,duplicate_request,none,240,False
FXS-0006549,C00739,large_corporate,FX Spot,EUR/CAD,buy,939000.0,1.2649,2010-06-18,phone,2010-06-18 13:41:00,2010-06-18 13:58:50,2010-06-18 14:04:26,2010-06-18 14:23:54,2010-06-18 14:34:17,2010-06-18 14:39:34,2010-06-18 15:33:20,settled,True,3,0,none,none,180,False
FXS-0006550,C00417,mid_corporate,FX Spot,EUR/NZD,buy,155000.0,1.728,2022-10-12,phone,2022-10-12 15:02:00,2022-10-12 15:11:13,2022-10-12 15:21:46,2022-10-12 15:30:54,2022-10-12 15:52:04,2022-10-12 15:59:46,2022-10-12 23:13:27,settled,True,6,0,settlement_fail,none,240,True
FXS-0006551,C00442,large_corporate,FX Spot,EUR/JPY,sell,1788000.0,131.56,2022-03-17,email,2022-03-17 13:33:00,2022-03-17 13:40:39,2022-03-17 13:51:53,2022-03-17 14:07:59,2022-03-17 14:23:40,2022-03-17 14:47:56,2022-03-17 15:13:26,settled,True,3,0,none,none,180,False
FXS-0006552,C00277,sme,FX Spot,EUR/HKD,buy,72450.0,9.9571,2009-02-24,e_fx_portal,2009-02-24 16:11:00,2009-02-24 16:14:16,2009-02-24 16:35:43,2009-02-24 16:39:53,2009-02-24 16:43:43,2009-02-24 16:49:59,2009-02-24 16:58:42,settled,False,0,0,none,none,360,False
FXS-0006553,C00127,mid_corporate,FX Spot,EUR/JPY,sell,651000.0,185.626265,2026-06-04,messenger,2026-06-04 09:47:00,2026-06-04 09:54:29,2026-06-04 09:59:26,2026-06-04 10:14:14,2026-06-04 10:20:59,2026-06-04 10:23:24,2026-06-04 10:44:04,settled,False,2,0,none,none,240,False
FXS-0006554,C00927,large_corporate,FX Spot,EUR/CAD,sell,2103000.0,1.46411,2023-09-01,email,2023-09-01 12:50:00,2023-09-01 12:50:45,2023-09-01 13:09:24,2023-09-01 13:16:05,2023-09-01 13:17:53,2023-09-01 13:35:06,2023-09-01 14:12:06,settled,False,0,0,none,none,180,False
FXS-0006555,C00218,mid_corporate,FX Spot,EUR/GBP,buy,1654000.0,0.679,2007-07-12,email,2007-07-12 12:09:00,2007-07-12 12:22:17,2007-07-12 12:34:44,2007-07-12 12:45:23,2007-07-12 12:59:59,2007-07-12 13:33:06,2007-07-12 14:14:06,settled,True,6,0,none,none,240,False
FXS-0006556,C00485,mid_corporate,FX Spot,EUR/TRY,sell,1533000.0,6.3483,2019-09-09,e_fx_portal,2019-09-09 13:20:00,2019-09-09 13:22:27,2019-09-09 13:35:10,2019-09-09 13:48:34,2019-09-09 13:50:21,2019-09-09 14:00:20,2019-09-09 14:29:21,settled,False,1,0,none,none,240,False
FXS-0006557,C00078,large_corporate,FX Spot,EUR/CNY,sell,6774000.0,9.2177,2011-03-17,email,2011-03-17 09:25:00,2011-03-17 09:29:51,2011-03-17 09:47:43,2011-03-17 09:52:30,2011-03-17 09:57:54,2011-03-17 10:23:50,2011-03-17 10:36:25,settled,False,2,0,none,none,180,False
FXS-0006558,C00317,sme,FX Spot,EUR/TRY,buy,250250.0,51.214319,2026-03-08,email,2026-03-08 11:14:00,2026-03-08 11:23:28,2026-03-08 11:27:44,2026-03-08 11:33:31,2026-03-08 11:46:55,2026-03-08 11:57:07,2026-03-08 12:12:09,settled,True,6,0,none,none,360,False
FXS-0006559,C00519,mid_corporate,FX Spot,EUR/USD,sell,460000.0,1.16246,2018-09-14,e_fx_portal,2018-09-14 17:32:00,2018-09-14 17:37:45,2018-09-14 17:51:03,2018-09-14 17:54:32,2018-09-14 18:01:36,2018-09-14 18:20:42,2018-09-14 19:01:05,settled,False,0,0,none,none,240,False
FXS-0006560,C00129,mid_corporate,FX Spot,EUR/NZD,buy,1209000.0,1.5746,2014-08-22,e_fx_portal,2014-08-22 09:03:00,2014-08-22 09:09:36,2014-08-22 09:10:45,2014-08-22 09:14:00,2014-08-22 09:15:33,2014-08-22 09:35:37,2014-08-22 10:00:27,settled,False,0,0,none,none,240,False
FXS-0006561,C00932,sme,FX Spot,EUR/NZD,buy,415450.0,1.7223,2011-09-22,email,2011-09-22 14:21:00,2011-09-22 14:22:36,2011-09-22 14:45:17,2011-09-22 14:49:21,2011-09-22 14:52:13,2011-09-22 15:04:47,2011-09-22 16:03:56,settled,False,2,0,none,none,360,False
FXS-0006562,C00514,mid_corporate,FX Spot,EUR/CAD,sell,1128000.0,1.4181,2007-06-08,e_fx_portal,2007-06-08 14:38:00,2007-06-08 14:40:11,2007-06-08 14:58:47,2007-06-08 15:03:12,2007-06-08 15:39:19,2007-06-08 15:51:23,2007-06-08 16:26:46,settled,False,1,1,manual_reentry_error,none,240,False
FXS-0006563,C00055,mid_corporate,FX Spot,EUR/TRY,sell,6560000.0,9.00133,2021-01-06,email,2021-01-06 12:44:00,2021-01-06 12:50:38,2021-01-06 12:55:49,2021-01-06 13:02:12,2021-01-06 13:11:10,2021-01-06 13:26:14,2021-01-06 13:59:31,settled,False,1,0,none,none,240,False
FXS-0006564,C00840,large_corporate,FX Spot,EUR/SEK,buy,4698000.0,10.44718,2019-04-02,phone,2019-04-02 08:20:00,2019-04-02 08:29:02,2019-04-02 08:35:14,2019-04-02 08:48:39,2019-04-02 09:04:58,2019-04-02 09:08:52,2019-04-02 09:16:20,settled,True,7,0,none,none,180,False
FXS-0006565,C00589,large_corporate,FX Spot,EUR/JPY,sell,8535000.0,122.3,2019-12-27,e_fx_portal,2019-12-27 08:20:00,2019-12-27 08:28:50,2019-12-27 08:39:58,2019-12-27 08:41:34,2019-12-27 09:35:37,2019-12-27 09:39:00,2019-12-27 10:42:21,settled,False,3,1,none,none,180,False
FXS-0006566,C00922,mid_corporate,FX Spot,EUR/AUD,sell,210000.0,1.4414,2014-08-07,e_fx_portal,2014-08-07 10:45:00,2014-08-07 10:58:14,2014-08-07 11:33:39,2014-08-07 13:30:45,2014-08-07 13:33:48,2014-08-07 13:44:43,2014-08-07 14:35:06,settled,False,1,0,limit_delay,none,240,False
FXS-0006567,C00411,mid_corporate,FX Spot,EUR/CNY,buy,238000.0,8.4073,2010-06-16,e_fx_portal,2010-06-16 09:01:00,2010-06-16 09:20:41,2010-06-16 09:28:33,2010-06-16 09:42:52,2010-06-16 10:20:47,2010-06-16 10:47:54,2010-06-16 12:27:59,settled,False,3,1,none,none,240,False
FXS-0006568,C00750,financial_institution,FX Spot,EUR/GBP,buy,1255800.0,0.8984,2009-10-28,e_fx_portal,2009-10-28 08:56:00,2009-10-28 09:11:02,2009-10-28 09:26:27,2009-10-28 09:30:38,2009-10-28 09:52:20,2009-10-28 10:06:37,2009-10-28 10:57:22,settled,True,5,1,none,none,150,False
FXS-0006569,C00580,mid_corporate,FX Spot,EUR/CNY,buy,742000.0,7.7089,2019-01-15,e_fx_portal,2019-01-15 09:36:00,2019-01-15 09:39:46,2019-01-15 09:47:13,2019-01-15 10:01:53,2019-01-15 10:12:23,2019-01-15 10:23:44,2019-01-15 11:00:53,settled,False,2,0,none,none,240,False
FXS-0006570,C00550,mid_corporate,FX Spot,EUR/ZAR,sell,619000.0,20.742046,2024-02-22,messenger,2024-02-22 09:54:00,2024-02-22 10:05:05,2024-02-22 10:15:04,2024-02-22 10:29:24,2024-02-22 11:22:26,2024-02-22 11:49:10,2024-02-22 12:30:14,settled,False,3,2,manual_reentry_error,none,240,False
FXS-0006571,C00880,financial_institution,FX Spot,EUR/HKD,sell,4149600.0,9.0941,2017-11-02,phone,2017-11-02 16:23:00,2017-11-02 16:30:04,2017-11-02 16:36:32,2017-11-02 16:40:30,2017-11-02 17:05:49,2017-11-02 17:26:07,2017-11-02 17:56:09,settled,True,3,0,none,none,150,False
FXS-0006572,C00314,sme,FX Spot,EUR/NZD,buy,1707650.0,1.798169,2024-03-20,phone,2024-03-20 14:23:00,2024-03-20 14:33:45,2024-03-20 15:03:24,2024-03-20 15:05:58,2024-03-20 15:10:27,2024-03-20 15:22:19,2024-03-20 15:31:31,settled,True,7,0,none,none,360,False
FXS-0006573,C00647,large_corporate,FX Spot,EUR/AUD,sell,1974000.0,1.743828,2026-01-08,e_fx_portal,2026-01-08 08:18:00,2026-01-08 08:23:19,2026-01-08 08:43:23,2026-01-08 08:59:09,2026-01-08 10:43:23,2026-01-08 10:55:25,2026-01-08 12:23:24,settled,False,3,1,none,none,180,True
FXS-0006574,C00158,sme,FX Spot,EUR/USD,buy,445550.0,1.154428,2026-06-11,email,2026-06-11 14:17:00,2026-06-11 14:22:03,2026-06-11 14:33:48,2026-06-11 14:47:09,2026-06-11 14:54:43,2026-06-11 15:15:08,2026-06-11 16:21:56,rejected,False,1,0,none,compliance_block,360,False
FXS-0006575,C00591,financial_institution,FX Spot,EUR/HKD,buy,3347400.0,8.481837,2024-02-28,e_fx_portal,2024-02-28 09:22:00,2024-02-28 09:29:03,2024-02-28 09:38:52,2024-02-28 09:45:13,2024-02-28 09:51:22,2024-02-28 10:07:05,2024-02-28 10:14:55,settled,False,2,0,none,none,150,False
FXS-0006576,C00668,large_corporate,FX Spot,EUR/CAD,sell,7596000.0,1.59751,2025-06-27,email,2025-06-27 12:12:00,2025-06-27 12:28:09,2025-06-27 12:32:24,2025-06-27 12:44:34,2025-06-27 13:09:55,2025-06-27 13:24:11,2025-06-27 13:39:05,settled,True,5,0,none,none,180,False
FXS-0006577,C00684,large_corporate,FX Spot,EUR/GBP,sell,4554000.0,0.7852,2014-09-22,phone,2014-09-22 08:22:00,2014-09-22 08:31:55,2014-09-22 08:36:52,2014-09-22 08:41:31,2014-09-22 09:24:11,2014-09-22 09:37:45,2014-09-22 11:25:12,settled,True,4,1,incomplete_ssi,none,180,True
FXS-0006578,C00363,large_corporate,FX Spot,EUR/NOK,buy,2067000.0,8.7318,2015-04-07,e_fx_portal,2015-04-07 08:54:00,2015-04-07 08:57:30,2015-04-07 09:24:48,2015-04-07 09:26:53,2015-04-07 09:36:12,2015-04-07 10:11:31,2015-04-07 11:37:46,settled,False,0,0,none,none,180,False
FXS-0006579,C00142,mid_corporate,FX Spot,EUR/GBP,sell,2203000.0,0.8898,2019-06-07,e_fx_portal,2019-06-07 09:19:00,2019-06-07 09:30:21,2019-06-07 09:40:41,2019-06-07 09:46:50,2019-06-07 10:24:50,2019-06-07 10:32:08,2019-06-07 11:33:54,settled,True,3,0,none,none,240,False
FXS-0006580,C00351,mid_corporate,FX Spot,EUR/NOK,buy,1472000.0,9.52759,2022-04-13,email,2022-04-13 12:20:00,2022-04-13 12:43:41,2022-04-13 13:13:27,2022-04-13 13:26:24,2022-04-13 13:45:13,2022-04-13 14:08:36,2022-04-13 14:21:18,settled,True,3,0,none,none,240,False
FXS-0006581,C00657,mid_corporate,FX Spot,EUR/MXN,buy,1970000.0,18.784685,2023-11-08,phone,2023-11-08 12:37:00,2023-11-08 12:39:57,2023-11-08 12:50:50,2023-11-08 12:57:22,2023-11-08 13:03:06,2023-11-08 13:07:27,2023-11-08 13:29:17,settled,False,0,0,none,none,240,False
FXS-0006582,C00936,financial_institution,FX Spot,EUR/CAD,buy,3225600.0,1.50701,2019-03-14,e_fx_portal,2019-03-14 11:31:00,2019-03-14 11:33:25,2019-03-14 11:35:44,2019-03-14 11:56:07,2019-03-14 11:59:54,2019-03-14 12:13:40,2019-03-14 12:24:45,settled,False,2,0,none,none,150,False
FXS-0006583,C00865,large_corporate,FX Spot,EUR/GBP,buy,4701000.0,0.844639,2024-09-15,messenger,2024-09-15 14:12:00,2024-09-15 14:28:35,2024-09-15 14:40:09,2024-09-15 14:50:45,2024-09-15 15:10:38,2024-09-15 15:33:59,2024-09-15 15:46:32,settled,True,5,0,none,none,180,False
FXS-0006584,C00165,mid_corporate,FX Spot,EUR/CNY,sell,562000.0,8.4287,2013-02-04,phone,2013-02-04 15:12:00,2013-02-04 15:26:19,2013-02-04 15:42:14,2013-02-04 15:45:28,2013-02-04 15:53:08,2013-02-04 16:17:37,2013-02-04 16:49:56,settled,False,2,0,none,none,240,False
FXS-0006585,C00120,sme,FX Spot,EUR/NOK,buy,79100.0,9.93771,2018-12-26,email,2018-12-26 15:17:00,2018-12-26 15:43:05,2018-12-26 15:49:15,2018-12-26 16:01:36,2018-12-26 16:23:39,2018-12-26 16:30:25,2018-12-26 17:16:33,settled,True,6,0,none,none,360,False
FXS-0006586,C00562,sme,FX Spot,EUR/HKD,buy,150850.0,10.6177,2007-05-15,phone,2007-05-15 13:47:00,2007-05-15 13:53:41,2007-05-15 14:09:09,2007-05-15 14:30:24,2007-05-15 14:44:05,2007-05-15 14:54:38,2007-05-15 15:34:16,settled,True,6,0,none,none,360,False
FXS-0006587,C00080,financial_institution,FX Spot,EUR/GBP,sell,6195000.0,0.867077,2026-01-17,phone,2026-01-17 13:27:00,2026-01-17 13:33:40,2026-01-17 13:40:24,2026-01-17 13:45:17,2026-01-17 14:07:27,2026-01-17 14:17:27,2026-01-17 15:17:19,settled,False,3,1,incomplete_ssi,none,150,False
FXS-0006588,C00340,large_corporate,FX Spot,EUR/SEK,buy,4044000.0,9.8454,2018-01-23,email,2018-01-23 12:54:00,2018-01-23 13:01:50,2018-01-23 13:15:24,2018-01-23 13:22:07,2018-01-23 14:08:32,2018-01-23 14:25:32,2018-01-23 15:08:47,settled,True,4,1,manual_reentry_error,none,180,False
FXS-0006589,C00645,large_corporate,FX Spot,EUR/SGD,buy,993000.0,1.6149,2018-03-30,messenger,2018-03-30 10:22:00,2018-03-30 10:35:55,2018-03-30 11:05:38,2018-03-30 11:10:23,2018-03-30 11:14:11,2018-03-30 11:18:30,2018-03-30 11:26:08,settled,False,1,0,none,none,180,False
FXS-0006590,C00626,large_corporate,FX Spot,EUR/CHF,buy,10650000.0,1.2203,2014-04-29,phone,2014-04-29 12:52:00,2014-04-29 12:59:09,2014-04-29 13:11:54,2014-04-29 13:15:37,2014-04-29 13:41:54,2014-04-29 14:02:56,2014-04-29 14:28:26,settled,True,7,0,none,none,180,False
FXS-0006591,C00261,mid_corporate,FX Spot,EUR/JPY,sell,233000.0,129.996,2018-06-13,phone,2018-06-13 08:06:00,2018-06-13 08:08:05,2018-06-13 08:27:18,2018-06-13 08:33:49,2018-06-13 08:37:48,2018-06-13 09:03:47,2018-06-13 09:10:29,settled,False,1,0,none,none,240,False
FXS-0006592,C00747,large_corporate,FX Spot,EUR/SGD,buy,2646000.0,1.5769,2015-09-21,phone,2015-09-21 17:39:00,2015-09-21 17:49:35,2015-09-21 18:11:21,2015-09-21 18:13:29,2015-09-21 18:33:11,2015-09-21 18:39:47,2015-09-21 19:08:09,settled,True,6,0,none,none,180,False
FXS-0006593,C00895,sme,FX Spot,EUR/CHF,buy,158550.0,1.09322,2017-06-29,email,2017-06-29 11:42:00,2017-06-29 11:56:37,2017-06-29 12:12:06,2017-06-29 12:25:31,2017-06-29 12:29:32,2017-06-29 12:37:36,2017-06-29 12:44:30,settled,False,2,0,none,none,360,False
FXS-0006594,C00440,mid_corporate,FX Spot,EUR/MXN,sell,913000.0,21.7245,2017-02-19,phone,2017-02-19 15:33:00,2017-02-19 16:05:17,2017-02-19 16:25:25,2017-02-19 16:30:58,2017-02-19 16:42:31,2017-02-19 17:06:11,2017-02-19 18:05:21,settled,True,6,0,none,none,240,False
FXS-0006595,C00598,mid_corporate,FX Spot,EUR/HKD,buy,173000.0,9.3855,2014-12-31,phone,2014-12-31 17:34:00,2014-12-31 17:56:40,2014-12-31 18:12:00,2014-12-31 18:16:07,2014-12-31 18:52:36,2014-12-31 19:05:00,2014-12-31 20:03:00,settled,True,4,1,none,none,240,False
FXS-0006596,C00829,large_corporate,FX Spot,EUR/AUD,sell,321000.0,1.653148,2024-03-11,phone,2024-03-11 12:58:00,2024-03-11 13:09:13,2024-03-11 13:22:52,2024-03-11 15:30:14,2024-03-11 16:11:26,2024-03-11 16:17:01,2024-03-11 16:30:44,settled,True,3,0,limit_delay,none,180,True
FXS-0006597,C00891,mid_corporate,FX Spot,EUR/NZD,sell,362000.0,1.6794,2011-07-14,e_fx_portal,2011-07-14 16:37:00,2011-07-14 16:42:27,2011-07-14 16:58:04,2011-07-14 17:01:06,2011-07-14 17:07:04,2011-07-14 17:09:57,2011-07-14 17:44:53,settled,False,1,0,none,none,240,False
FXS-0006598,C00555,mid_corporate,FX Spot,EUR/HKD,sell,1593000.0,8.84137,2021-12-16,phone,2021-12-16 12:47:00,2021-12-16 13:06:28,2021-12-16 13:21:05,2021-12-16 15:27:34,2021-12-16 15:42:51,2021-12-16 15:52:12,2021-12-16 16:05:21,settled,True,5,0,limit_delay,none,240,False
FXS-0006599,C00917,mid_corporate,FX Spot,EUR/CNY,buy,905000.0,7.837,2019-09-19,phone,2019-09-19 09:19:00,2019-09-19 09:27:19,2019-09-19 09:48:50,2019-09-19 09:58:56,2019-09-19 10:05:26,2019-09-19 10:36:18,2019-09-19 11:10:36,settled,True,5,0,none,none,240,False
